LineId,Content,EventId,EventTemplate
521,setLightsOn(true),,
522,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
523,setLightsOn(true),,
524,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
525,setLightsOn(true),,
526,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
527,setLightsOn(true),,
528,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
529,setLightsOn(true),,
530,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
531,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
532,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
533,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
534,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
535,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
536,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,11,getRunningAppProcesses: caller <:NUM:> does not hold REAL GET TASKS; limiting output
537,"userActivityNoUpdateLocked: eventTime=261870094, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
538,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
539,setLightsOn(true),,
540,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
541,setLightsOn(true),,
542,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
543,setLightsOn(true),,
544,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
545,setLightsOn(true),,
546,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
547,setLightsOn(true),,
548,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
549,setLightsOn(true),,
550,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
551,setLightsOn(true),,
552,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
553,setLightsOn(true),,
554,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
555,setLightsOn(true),,
556,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
557,setLightsOn(true),,
558,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
559,"userActivityNoUpdateLocked: eventTime=261870612, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
560,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
561,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
562,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
563,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
564,setLightsOn(true),,
565,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
566,setLightsOn(true),,
567,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
568,setLightsOn(true),,
569,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
570,Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,17,Destroying surface <:*:> called by com.android.server.wm.WindowStateAnimator.destroySurface:<:NUM:> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
571,setLightsOn(true),,
572,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
573,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,17,Destroying surface <:*:> called by com.android.server.wm.WindowStateAnimator.destroySurface:<:NUM:> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
574,setLightsOn(true),,
575,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
576,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
577,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
578,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
579,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
580,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
581,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
582,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,11,getRunningAppProcesses: caller <:NUM:> does not hold REAL GET TASKS; limiting output
583,"userActivityNoUpdateLocked: eventTime=261871547, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
584,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
585,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
586,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
587,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
588,"userActivityNoUpdateLocked: eventTime=261872249, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
589,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
590,setLightsOn(true),,
591,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
592,setLightsOn(true),,
593,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
594,setLightsOn(true),,
595,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
596,setLightsOn(true),,
597,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
598,setLightsOn(true),,
599,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
600,setLightsOn(true),,
601,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
602,"acquire lock=60373518, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",25,"acquire lock=<:NUM:>, flags=<:HEX:>, tag=""RILJ ACK WL"", name=com.android.phone, ws=null, uid=<:NUM:>, pid=<:NUM:>"
603,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
604,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",39,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
605,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
606,setLightsOn(true),,
607,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
608,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
609,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
610,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
611,setLightsOn(true),,
612,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
613,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
614,shouldBlockLocation running ...,26,shouldBlockLocation running ...
615,shouldBlockLocation  ret:false,27,shouldBlockLocation ret:false
616,"userActivityNoUpdateLocked: eventTime=261872817, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
617,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
618,shouldBlockLocation running ...,26,shouldBlockLocation running ...
619,shouldBlockLocation  ret:false,27,shouldBlockLocation ret:false
620,getNeighboringCellInfo calling app is com.amap.android.ams,28,getNeighboringCellInfo calling app is com.amap.android.ams
621,shouldBlockLocation running ...,26,shouldBlockLocation running ...
622,shouldBlockLocation  ret:false,27,shouldBlockLocation ret:false
623,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
624,"release:lock=60373518, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",29,"release:lock=<:NUM:>, flg=<:HEX:>, tag=""RILJ ACK WL"", name=com.android.phone"", ws=null, uid=<:NUM:>, pid=<:NUM:>"
625,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
626,setLightsOn(true),,
627,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
628,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
629,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",30,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
630,shouldBlockLocation running ...,26,shouldBlockLocation running ...
631,shouldBlockLocation  ret:false,27,shouldBlockLocation ret:false
632,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
633,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",39,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
634,setLightsOn(true),,
635,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
636,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
637,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",30,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
638,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
639,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",39,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
640,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
641,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",30,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
642,shouldBlockLocation running ...,26,shouldBlockLocation running ...
643,shouldBlockLocation  ret:false,27,shouldBlockLocation ret:false
644,"userActivityNoUpdateLocked: eventTime=261874138, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
645,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
646,setLightsOn(true),,
647,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
648,setLightsOn(true),,
649,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
650,setLightsOn(true),,
651,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
652,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
653,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
654,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
655,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
656,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,,
657,"userActivityNoUpdateLocked: eventTime=261875239, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
658,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
659,setLightsOn(true),,
660,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
661,setLightsOn(true),,
662,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
663,setLightsOn(true),,
664,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
665,setLightsOn(true),,
666,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
667,HBM brightnessIn =38,31,HBM <:*:> =<:NUM:>
668,HBM brightnessOut =38,31,HBM <:*:> =<:NUM:>
669,"Animating brightness: target=38, rate=200",32,"Animating brightness: target=<:NUM:>, rate=<:NUM:>"
670,"userActivityNoUpdateLocked: eventTime=261879585, event=2, flags=0x0, uid=1000",18,"userActivityNoUpdateLocked: eventTime=<:NUM:>, event=<:NUM:>, flags=<:HEX:>, uid=<:NUM:>"
671,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,"ready=true,policy=<:NUM:>,wakefulness=<:NUM:>,wksummary=<:HEX:>,uasummary=<:HEX:>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<:NUM:>,auto=<:NUM:>,adj=<:NUM:>.0userId=<:NUM:>"
672,setLightsOn(true),,
673,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
