LineId,Content,EventId,EventTemplate
559,"03-17 16:14:05.979  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261870612, event=2, flags=0x0, uid=1000",6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
560,"03-17 16:14:05.979  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
561,03-17 16:14:06.010  1702  1820 I DisplayPowerController: HBM brightnessIn =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
562,03-17 16:14:06.010  1702  1820 I DisplayPowerController: HBM brightnessOut =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
563,"03-17 16:14:06.010  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
564,03-17 16:14:06.043  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
565,"03-17 16:14:06.044  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
566,03-17 16:14:06.057  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
567,"03-17 16:14:06.057  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
568,03-17 16:14:06.064  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
569,"03-17 16:14:06.065  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
570,03-17 16:14:06.107  1702  1737 I WindowManager: Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,14,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> I WindowManager: Destroying surface <:*:> called by com.android.server.wm.WindowStateAnimator.destroySurface:<:NUM:> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
571,03-17 16:14:06.115  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
572,"03-17 16:14:06.115  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
573,03-17 16:14:06.127  1702  8671 I WindowManager: Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,14,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> I WindowManager: Destroying surface <:*:> called by com.android.server.wm.WindowStateAnimator.destroySurface:<:NUM:> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
574,03-17 16:14:06.131  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
575,"03-17 16:14:06.132  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
576,03-17 16:14:06.311  1702  1820 I DisplayPowerController: HBM brightnessIn =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
577,03-17 16:14:06.311  1702  1820 I DisplayPowerController: HBM brightnessOut =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
578,"03-17 16:14:06.311  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
579,03-17 16:14:06.612  1702  1820 I DisplayPowerController: HBM brightnessIn =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
580,03-17 16:14:06.613  1702  1820 I DisplayPowerController: HBM brightnessOut =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
581,"03-17 16:14:06.613  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
582,03-17 16:14:06.784  1702 17633 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,10,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> W ActivityManager: getRunningAppProcesses: caller <:NUM:> does not hold REAL GET TASKS; limiting output
583,"03-17 16:14:06.913  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261871547, event=2, flags=0x0, uid=1000",6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
584,"03-17 16:14:06.913  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
585,03-17 16:14:06.916  1702  1820 I DisplayPowerController: HBM brightnessIn =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
586,03-17 16:14:06.916  1702  1820 I DisplayPowerController: HBM brightnessOut =38,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
587,"03-17 16:14:06.916  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
588,"03-17 16:14:07.615  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261872249, event=2, flags=0x0, uid=1000",6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
589,"03-17 16:14:07.616  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
590,03-17 16:14:07.697  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
591,"03-17 16:14:07.698  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
592,03-17 16:14:07.710  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
593,"03-17 16:14:07.711  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
594,03-17 16:14:07.747  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
595,"03-17 16:14:07.748  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
596,03-17 16:14:07.763  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
597,"03-17 16:14:07.765  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
598,03-17 16:14:07.859  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
599,"03-17 16:14:07.860  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
600,03-17 16:14:07.878  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
601,"03-17 16:14:07.879  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
602,"03-17 16:14:08.056  1702  2113 D PowerManagerService: acquire lock=60373518, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",19,"<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D PowerManagerService: acquire lock=<:NUM:>, flags=<:HEX:>, tag=""RILJ ACK WL"", name=com.android.phone, ws=null, uid=<:NUM:>, pid=<:NUM:>"
603,"03-17 16:14:08.057  1702  2113 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
604,"03-17 16:14:08.057  1702  2113 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
605,"03-17 16:14:08.060  1702 17633 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
606,03-17 16:14:08.061  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
607,"03-17 16:14:08.061  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
608,"03-17 16:14:08.062  1702 10454 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
609,"03-17 16:14:08.064  1702  8290 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
610,"03-17 16:14:08.065  1702 27357 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
611,03-17 16:14:08.077  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
612,"03-17 16:14:08.077  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
613,"03-17 16:14:08.102  1702 14638 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
614,03-17 16:14:08.162  2626  2808 W PhoneInterfaceManager: shouldBlockLocation running ...,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
615,03-17 16:14:08.162  2626  2808 I PhoneInterfaceManager: shouldBlockLocation  ret:false,9,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:>
616,"03-17 16:14:08.182  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261872817, event=2, flags=0x0, uid=1000",6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
617,"03-17 16:14:08.183  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
618,03-17 16:14:08.209  2626  2838 W PhoneInterfaceManager: shouldBlockLocation running ...,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
619,03-17 16:14:08.209  2626  2838 I PhoneInterfaceManager: shouldBlockLocation  ret:false,9,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:>
620,03-17 16:14:08.234  3664  3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
621,03-17 16:14:08.244  2626  2839 W PhoneInterfaceManager: shouldBlockLocation running ...,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
622,03-17 16:14:08.245  2626  2839 I PhoneInterfaceManager: shouldBlockLocation  ret:false,9,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:>
623,"03-17 16:14:08.256  1702  2556 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
624,"03-17 16:14:08.259  1702 17633 D PowerManagerService: release:lock=60373518, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",2,"<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D PowerManagerService: <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> ws=null, uid=<:NUM:>, pid=<:NUM:>"
625,"03-17 16:14:08.260  1702 17633 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
626,03-17 16:14:08.262  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
627,"03-17 16:14:08.263  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
628,"03-17 16:14:08.266  1702  8290 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
629,"03-17 16:14:08.266  1702  8290 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
630,03-17 16:14:08.270  2626  8682 W PhoneInterfaceManager: shouldBlockLocation running ...,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
631,03-17 16:14:08.270  2626  8682 I PhoneInterfaceManager: shouldBlockLocation  ret:false,9,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:>
632,"03-17 16:14:08.272  1702 27365 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
633,"03-17 16:14:08.272  1702 27365 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
634,03-17 16:14:08.278  2227  2227 V PhoneStatusBar: setLightsOn(true),3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
635,"03-17 16:14:08.279  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",,
636,"03-17 16:14:08.299  1702  2639 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
637,"03-17 16:14:08.299  1702  2639 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
638,"03-17 16:14:08.300  1702 17632 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
639,"03-17 16:14:08.300  1702 17632 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
640,"03-17 16:14:08.313  1702  1736 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",3,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:>
641,"03-17 16:14:08.313  1702  1736 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",8,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
642,03-17 16:14:08.324  2626 23469 W PhoneInterfaceManager: shouldBlockLocation running ...,5,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:> <:*:>
643,03-17 16:14:08.324  2626 23469 I PhoneInterfaceManager: shouldBlockLocation  ret:false,9,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> <:*:> <:*:> <:*:> <:*:>
644,"03-17 16:14:09.505  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261874138, event=2, flags=0x0, uid=1000",6,<:NUM:>-<:NUM:> <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> <:NUM:> <:NUM:> D <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>
