LineId,Content,EventId,EventTemplate
384,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
385,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
386,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
387,Send worker leaving thread,3,Send worker leaving thread
388,Interrupting SendWorker,6,Interrupting SendWorker
389,Interrupting SendWorker,6,Interrupting SendWorker
390,Received connection request /10.10.34.13:60834,2,Received connection request /<:IP:>:<:NUM:>
391,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
392,Received connection request /10.10.34.12:50633,2,Received connection request /<:IP:>:<:NUM:>
393,Interrupting SendWorker,6,Interrupting SendWorker
394,Send worker leaving thread,3,Send worker leaving thread
395,Interrupting SendWorker,6,Interrupting SendWorker
396,Interrupting SendWorker,6,Interrupting SendWorker
397,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
398,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
399,Received connection request /10.10.34.11:48814,2,Received connection request /<:IP:>:<:NUM:>
400,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
401,Received connection request /10.10.34.11:48817,2,Received connection request /<:IP:>:<:NUM:>
402,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
403,Send worker leaving thread,3,Send worker leaving thread
404,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
405,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
406,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
407,Interrupting SendWorker,6,Interrupting SendWorker
408,Send worker leaving thread,3,Send worker leaving thread
409,Received connection request /10.10.34.13:60918,2,Received connection request /<:IP:>:<:NUM:>
410,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
411,Send worker leaving thread,3,Send worker leaving thread
412,Send worker leaving thread,3,Send worker leaving thread
413,Send worker leaving thread,3,Send worker leaving thread
414,Send worker leaving thread,3,Send worker leaving thread
415,Send worker leaving thread,3,Send worker leaving thread
416,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
417,Received connection request /10.10.34.13:60984,2,Received connection request /<:IP:>:<:NUM:>
418,Interrupting SendWorker,6,Interrupting SendWorker
419,Received connection request /10.10.34.13:60996,2,Received connection request /<:IP:>:<:NUM:>
420,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
421,Interrupting SendWorker,6,Interrupting SendWorker
422,Interrupting SendWorker,6,Interrupting SendWorker
423,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
424,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
425,Received connection request /10.10.34.12:50849,2,Received connection request /<:IP:>:<:NUM:>
426,Received connection request /10.10.34.11:49023,2,Received connection request /<:IP:>:<:NUM:>
427,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
428,Interrupting SendWorker,6,Interrupting SendWorker
429,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
430,Send worker leaving thread,3,Send worker leaving thread
431,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
432,Received connection request /10.10.34.13:32891,2,Received connection request /<:IP:>:<:NUM:>
433,Send worker leaving thread,3,Send worker leaving thread
434,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
435,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
436,Received connection request /10.10.34.13:32924,2,Received connection request /<:IP:>:<:NUM:>
437,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
438,Send worker leaving thread,3,Send worker leaving thread
439,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
440,Interrupting SendWorker,6,Interrupting SendWorker
441,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
442,Received connection request /10.10.34.13:33010,2,Received connection request /<:IP:>:<:NUM:>
443,Received connection request /10.10.34.11:49204,2,Received connection request /<:IP:>:<:NUM:>
444,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
445,Send worker leaving thread,3,Send worker leaving thread
446,Received connection request /10.10.34.12:51050,2,Received connection request /<:IP:>:<:NUM:>
447,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
448,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
449,Interrupting SendWorker,6,Interrupting SendWorker
450,Send worker leaving thread,3,Send worker leaving thread
451,Received connection request /10.10.34.12:51104,2,Received connection request /<:IP:>:<:NUM:>
452,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
453,Send worker leaving thread,3,Send worker leaving thread
454,Interrupting SendWorker,6,Interrupting SendWorker
455,Interrupting SendWorker,6,Interrupting SendWorker
456,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
457,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
458,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
459,Send worker leaving thread,3,Send worker leaving thread
460,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
461,Send worker leaving thread,3,Send worker leaving thread
462,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
463,Interrupting SendWorker,6,Interrupting SendWorker
464,Interrupting SendWorker,6,Interrupting SendWorker
465,Send worker leaving thread,3,Send worker leaving thread
466,Received connection request /10.10.34.13:33165,2,Received connection request /<:IP:>:<:NUM:>
467,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
468,Send worker leaving thread,3,Send worker leaving thread
469,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
470,Received connection request /10.10.34.13:33198,2,Received connection request /<:IP:>:<:NUM:>
471,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
472,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
473,Send worker leaving thread,3,Send worker leaving thread
474,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
475,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
476,Received connection request /10.10.34.13:33225,2,Received connection request /<:IP:>:<:NUM:>
477,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
478,Send worker leaving thread,3,Send worker leaving thread
479,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
480,Received connection request /10.10.34.13:33250,2,Received connection request /<:IP:>:<:NUM:>
481,Received connection request /10.10.34.13:33255,2,Received connection request /<:IP:>:<:NUM:>
482,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
483,Received connection request /10.10.34.13:33266,2,Received connection request /<:IP:>:<:NUM:>
484,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
485,Received connection request /10.10.34.12:51296,2,Received connection request /<:IP:>:<:NUM:>
486,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
487,Received connection request /10.10.34.13:33282,2,Received connection request /<:IP:>:<:NUM:>
488,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
489,"Connection broken for id 188978561024, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
490,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
491,Received connection request /10.10.34.11:49518,2,Received connection request /<:IP:>:<:NUM:>
492,Interrupting SendWorker,6,Interrupting SendWorker
493,Interrupting SendWorker,6,Interrupting SendWorker
494,Received connection request /10.10.34.12:51380,2,Received connection request /<:IP:>:<:NUM:>
495,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,,
496,caught end of stream exception,,
497,Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,,
498,Client attempting to renew session 0x24ed93119420016 at /10.10.34.13:37115,,
499,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,,
500,Client attempting to establish new session at /10.10.34.19:33425,,
501,Established session 0x14ed93111f20027 with negotiated timeout 10000 for client /10.10.34.13:37177,,
502,Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,,
503,Accepted socket connection from /10.10.34.13:37196,,
504,Accepted socket connection from /10.10.34.26:56952,,
505,Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,,
506,Unexpected Exception:,,
507,Established session 0x14ed93111f2005b with negotiated timeout 10000 for client /10.10.34.28:52117,,
508,Accepted socket connection from /10.10.34.30:38562,,
509,Accepted socket connection from /10.10.34.36:32876,,
510,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,,
511,Accepted socket connection from /10.10.34.11:45997,,
512,Accepted socket connection from /10.10.34.11:49346,,
513,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,,
514,Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,,
515,Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276,,
516,Client attempting to establish new session at /10.10.34.11:50286,,
517,Client attempting to establish new session at /10.10.34.11:50301,,
518,Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301,,
519,Client attempting to establish new session at /10.10.34.11:50402,,
520,Client attempting to establish new session at /10.10.34.20:56414,,
521,Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,,
522,Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,,
523,Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode,,
524,Accepted socket connection from /10.10.34.29:39387,,
525,Client attempting to establish new session at /10.10.34.11:53821,,
526,Client attempting to establish new session at /10.10.34.12:45668,,
527,Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,,
528,Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,,
529,Client attempting to establish new session at /10.10.34.12:45675,,
530,Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,,
531,Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,,
532,Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,,
533,Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,,
534,Client attempting to establish new session at /10.10.34.11:54632,,
535,Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,,
536,caught end of stream exception,,
537,Client attempting to establish new session at /10.10.34.11:54738,,
538,caught end of stream exception,,
539,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,,
540,Server environment:user.dir=/,,
541,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,,
542,Cannot open channel to 2 at election address /10.10.34.12:3888,,
543,Client attempting to establish new session at /10.10.34.12:43125,,
544,Processed session termination for sessionid: 0x14ede63a5a70002,,
545,Processed session termination for sessionid: 0x34ede65503f0010,,
546,caught end of stream exception,,
547,Processed session termination for sessionid: 0x14ede63a5a70023,,
548,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,,
549,Processed session termination for sessionid: 0x34ede65503f002b,,
550,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded",,
551,Processed session termination for sessionid: 0x24ede63a01b003b,,
552,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded",,
553,Processed session termination for sessionid: 0x34ede65503f0039,,
554,caught end of stream exception,,
555,Processed session termination for sessionid: 0x14ede63a5a7003a,,
556,Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode,,
557,caught end of stream exception,,
558,Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,,
559,Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,,
560,Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,,
561,Client attempting to establish new session at /10.10.34.21:37904,,
562,Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053,,
563,"Expiring session 0x34ede65503f005c, timeout of 10000ms exceeded",,
564,"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded",,
565,******* GOODBYE /10.10.34.12:35276 ********,,
566,LOOKING,,
567,Cannot open channel to 2 at election address /10.10.34.12:3888,,
568,Cannot open channel to 3 at election address /10.10.34.13:3888,,
569,Cannot open channel to 2 at election address /10.10.34.12:3888,,
570,Interrupting SendWorker,6,Interrupting SendWorker
571,Notification time out: 60000,1,Notification time out: <:NUM:>
572,Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,,
573,Established session 0x14edfaa86f60013 with negotiated timeout 10000 for client /10.10.34.27:44600,,
574,caught end of stream exception,,
575,caught end of stream exception,,
576,Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,,
577,Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,,
578,Accepted socket connection from /10.10.34.12:34568,,
579,Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,,
580,Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode,,
581,My election bind port: 0.0.0.0/0.0.0.0:3888,,
582,"Have smaller server identifier, so dropping the connection: (2, 1)",,
583,FOLLOWING,,
584,Cannot open channel to 2 at election address /10.10.34.12:3888,,
585,LOOKING,,
586,"New election. My id =  1, proposed zxid=0x700000000",,
587,Server environment:host.name=mesos-master-1,,
588,FOLLOWING - LEADER ELECTION TOOK - 49,,
589,Established session 0x14ee3e057ed000c with negotiated timeout 10000 for client /10.10.34.37:49834,,
590,Accepted socket connection from /10.10.34.11:40061,,
591,Client attempting to establish new session at /10.10.34.11:40061,,
592,Connection request from old client /10.10.34.13:39525; will be dropped if server is in r-o mode,,
593,Connection request from old client /10.10.34.35:48971; will be dropped if server is in r-o mode,,
594,caught end of stream exception,,
595,Established session 0x14ee3e057ed002c with negotiated timeout 10000 for client /10.10.34.19:43049,,
596,Client attempting to establish new session at /10.10.34.40:58713,,
597,Closed socket connection for client /10.10.34.12:59661 which had sessionid 0x14ee3e057ed0027,,
598,"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",,
599,FOLLOWING - LEADER ELECTION TOOK - 238,,
600,Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,,
601,caught end of stream exception,,
602,Client attempting to establish new session at /10.10.34.15:54175,,
603,Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode,,
604,Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,,
605,caught end of stream exception,,
606,caught end of stream exception,,
607,Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,,
608,autopurge.snapRetainCount set to 3,,
609,Server environment:java.vendor=Oracle Corporation,,
610,Revalidating client: 0x14f05578bd80018,,
611,Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,,
612,Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,,
613,Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,,
614,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",,
615,Server environment:user.name=zookeeper,,
616,Revalidating client: 0x14f05578bd80013,,
617,caught end of stream exception,,
618,Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,,
619,Received connection request /10.10.34.12:34051,2,Received connection request /<:IP:>:<:NUM:>
620,Server environment:os.name=Linux,,
621,Accepted socket connection from /10.10.34.11:54839,,
622,Client attempting to establish new session at /10.10.34.12:58349,,
623,Closed socket connection for client /10.10.34.11:56471 (no session established for client),,
624,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,,
625,"Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",,
626,"Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)",,
627,Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,,
628,Client attempting to establish new session at /10.10.34.12:58913,,
629,Accepted socket connection from /10.10.34.18:36934,,
630,Established session 0x14f4a6318b80013 with negotiated timeout 10000 for client /10.10.34.20:43137,,
631,Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,,
632,Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,,
633,caught end of stream exception,,
634,Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,,
635,Connection request from old client /10.10.34.13:50545; will be dropped if server is in r-o mode,,
636,Accepted socket connection from /10.10.34.30:43278,,
637,Accepted socket connection from /10.10.34.14:46136,,
638,tickTime set to 2000,,
639,Cannot open channel to 3 at election address /10.10.34.13:3888,,
640,Cannot open channel to 3 at election address /10.10.34.13:3888,,
641,Notification time out: 60000,1,Notification time out: <:NUM:>
642,Cannot open channel to 2 at election address /10.10.34.12:3888,,
643,Notification time out: 60000,1,Notification time out: <:NUM:>
644,Cannot open channel to 2 at election address /10.10.34.12:3888,,
645,Cannot open channel to 2 at election address /10.10.34.12:3888,,
646,Notification time out: 60000,1,Notification time out: <:NUM:>
647,Cannot open channel to 2 at election address /10.10.34.12:3888,,
648,Notification time out: 60000,1,Notification time out: <:NUM:>
649,Cannot open channel to 3 at election address /10.10.34.13:3888,,
650,Cannot open channel to 2 at election address /10.10.34.12:3888,,
651,Cannot open channel to 3 at election address /10.10.34.13:3888,,
652,Cannot open channel to 3 at election address /10.10.34.13:3888,,
653,Cannot open channel to 2 at election address /10.10.34.12:3888,,
654,Notification time out: 60000,1,Notification time out: <:NUM:>
655,Notification time out: 60000,1,Notification time out: <:NUM:>
656,Cannot open channel to 2 at election address /10.10.34.12:3888,,
657,Cannot open channel to 3 at election address /10.10.34.13:3888,,
658,Notification time out: 60000,1,Notification time out: <:NUM:>
659,Notification time out: 60000,1,Notification time out: <:NUM:>
660,Cannot open channel to 2 at election address /10.10.34.12:3888,,
661,Cannot open channel to 2 at election address /10.10.34.12:3888,,
662,Cannot open channel to 2 at election address /10.10.34.12:3888,,
663,Cannot open channel to 2 at election address /10.10.34.12:3888,,
664,Cannot open channel to 3 at election address /10.10.34.13:3888,,
665,Cannot open channel to 2 at election address /10.10.34.12:3888,,
666,Notification time out: 60000,1,Notification time out: <:NUM:>
667,Notification time out: 60000,1,Notification time out: <:NUM:>
668,Cannot open channel to 2 at election address /10.10.34.12:3888,,
669,Cannot open channel to 2 at election address /10.10.34.12:3888,,
670,Cannot open channel to 2 at election address /10.10.34.12:3888,,
671,Cannot open channel to 2 at election address /10.10.34.12:3888,,
672,Cannot open channel to 3 at election address /10.10.34.13:3888,,
673,Notification time out: 60000,1,Notification time out: <:NUM:>
674,Cannot open channel to 2 at election address /10.10.34.12:3888,,
675,Notification time out: 60000,1,Notification time out: <:NUM:>
676,Cannot open channel to 3 at election address /10.10.34.13:3888,,
677,Notification time out: 60000,1,Notification time out: <:NUM:>
678,Cannot open channel to 2 at election address /10.10.34.12:3888,,
679,Cannot open channel to 3 at election address /10.10.34.13:3888,,
680,Cannot open channel to 2 at election address /10.10.34.12:3888,,
681,Notification time out: 60000,1,Notification time out: <:NUM:>
682,Cannot open channel to 3 at election address /10.10.34.13:3888,,
683,Cannot open channel to 3 at election address /10.10.34.13:3888,,
684,Cannot open channel to 2 at election address /10.10.34.12:3888,,
685,Cannot open channel to 3 at election address /10.10.34.13:3888,,
686,Cannot open channel to 2 at election address /10.10.34.12:3888,,
687,Notification time out: 60000,1,Notification time out: <:NUM:>
688,Cannot open channel to 2 at election address /10.10.34.12:3888,,
689,Notification time out: 60000,1,Notification time out: <:NUM:>
690,Cannot open channel to 3 at election address /10.10.34.13:3888,,
691,Notification time out: 60000,1,Notification time out: <:NUM:>
692,Notification time out: 60000,1,Notification time out: <:NUM:>
693,Cannot open channel to 2 at election address /10.10.34.12:3888,,
694,Cannot open channel to 2 at election address /10.10.34.12:3888,,
695,Cannot open channel to 3 at election address /10.10.34.13:3888,,
696,Cannot open channel to 2 at election address /10.10.34.12:3888,,
697,Notification time out: 60000,1,Notification time out: <:NUM:>
698,Cannot open channel to 2 at election address /10.10.34.12:3888,,
699,Cannot open channel to 2 at election address /10.10.34.12:3888,,
700,Notification time out: 60000,1,Notification time out: <:NUM:>
701,Cannot open channel to 2 at election address /10.10.34.12:3888,,
702,Notification time out: 60000,1,Notification time out: <:NUM:>
703,Notification time out: 60000,1,Notification time out: <:NUM:>
704,Cannot open channel to 3 at election address /10.10.34.13:3888,,
705,Cannot open channel to 2 at election address /10.10.34.12:3888,,
706,Notification time out: 60000,1,Notification time out: <:NUM:>
707,Cannot open channel to 3 at election address /10.10.34.13:3888,,
708,Cannot open channel to 3 at election address /10.10.34.13:3888,,
709,Cannot open channel to 3 at election address /10.10.34.13:3888,,
710,Cannot open channel to 2 at election address /10.10.34.12:3888,,
711,Cannot open channel to 3 at election address /10.10.34.13:3888,,
712,Notification time out: 60000,1,Notification time out: <:NUM:>
713,Cannot open channel to 3 at election address /10.10.34.13:3888,,
714,Cannot open channel to 3 at election address /10.10.34.13:3888,,
715,Cannot open channel to 3 at election address /10.10.34.13:3888,,
716,Notification time out: 60000,1,Notification time out: <:NUM:>
717,Cannot open channel to 2 at election address /10.10.34.12:3888,,
718,Notification time out: 60000,1,Notification time out: <:NUM:>
719,Cannot open channel to 2 at election address /10.10.34.12:3888,,
720,Cannot open channel to 2 at election address /10.10.34.12:3888,,
721,Cannot open channel to 2 at election address /10.10.34.12:3888,,
722,Notification time out: 60000,1,Notification time out: <:NUM:>
723,Notification time out: 60000,1,Notification time out: <:NUM:>
724,Cannot open channel to 3 at election address /10.10.34.13:3888,,
725,Cannot open channel to 2 at election address /10.10.34.12:3888,,
726,Cannot open channel to 2 at election address /10.10.34.12:3888,,
727,Notification time out: 60000,1,Notification time out: <:NUM:>
728,Cannot open channel to 2 at election address /10.10.34.12:3888,,
729,Cannot open channel to 3 at election address /10.10.34.13:3888,,
730,Cannot open channel to 3 at election address /10.10.34.13:3888,,
731,Cannot open channel to 2 at election address /10.10.34.12:3888,,
732,Notification time out: 60000,1,Notification time out: <:NUM:>
733,Cannot open channel to 3 at election address /10.10.34.13:3888,,
734,Cannot open channel to 3 at election address /10.10.34.13:3888,,
735,Cannot open channel to 2 at election address /10.10.34.12:3888,,
736,Cannot open channel to 2 at election address /10.10.34.12:3888,,
737,Cannot open channel to 3 at election address /10.10.34.13:3888,,
738,Cannot open channel to 2 at election address /10.10.34.12:3888,,
739,Notification time out: 60000,1,Notification time out: <:NUM:>
740,Notification time out: 60000,1,Notification time out: <:NUM:>
741,Cannot open channel to 3 at election address /10.10.34.13:3888,,
742,Cannot open channel to 3 at election address /10.10.34.13:3888,,
743,Cannot open channel to 3 at election address /10.10.34.13:3888,,
744,Notification time out: 60000,1,Notification time out: <:NUM:>
745,Cannot open channel to 2 at election address /10.10.34.12:3888,,
746,Cannot open channel to 2 at election address /10.10.34.12:3888,,
747,Cannot open channel to 3 at election address /10.10.34.13:3888,,
748,Cannot open channel to 3 at election address /10.10.34.13:3888,,
749,Notification time out: 60000,1,Notification time out: <:NUM:>
750,Notification time out: 60000,1,Notification time out: <:NUM:>
751,Cannot open channel to 3 at election address /10.10.34.13:3888,,
752,"Connection broken for id 3, my id = 1, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
753,Cannot open channel to 3 at election address /10.10.34.13:3888,,
754,Server environment:java.vendor=Oracle Corporation,,
755,Unexpected exception causing shutdown while sock still open,,
756,Unexpected exception causing shutdown while sock still open,,
757,******* GOODBYE /10.10.34.11:52264 ********,,
758,Unexpected exception causing shutdown while sock still open,,
759,Unexpected exception causing shutdown while sock still open,,
760,******* GOODBYE /10.10.34.11:52308 ********,,
761,******* GOODBYE /10.10.34.12:59060 ********,,
762,******* GOODBYE /10.10.34.12:59103 ********,,
763,******* GOODBYE /10.10.34.13:57247 ********,,
764,Unexpected exception causing shutdown while sock still open,,
765,******* GOODBYE /10.10.34.13:57319 ********,,
766,******* GOODBYE /10.10.34.11:52476 ********,,
767,******* GOODBYE /10.10.34.12:59203 ********,,
768,******* GOODBYE /10.10.34.12:59211 ********,,
769,******* GOODBYE /10.10.34.11:52502 ********,,
770,Unexpected exception causing shutdown while sock still open,,
771,Unexpected exception causing shutdown while sock still open,,
772,******* GOODBYE /10.10.34.13:57458 ********,,
773,******* GOODBYE /10.10.34.13:57502 ********,,
774,******* GOODBYE /10.10.34.11:52703 ********,,
775,******* GOODBYE /10.10.34.12:59406 ********,,
776,Unexpected exception causing shutdown while sock still open,,
777,******* GOODBYE /10.10.34.13:57580 ********,,
778,Unexpected exception causing shutdown while sock still open,,
779,Unexpected exception causing shutdown while sock still open,,
780,Unexpected exception causing shutdown while sock still open,,
781,******* GOODBYE /10.10.34.11:52818 ********,,
782,******* GOODBYE /10.10.34.11:52844 ********,,
783,******* GOODBYE /10.10.34.13:57653 ********,,
784,Unexpected exception causing shutdown while sock still open,,
785,Interrupting SendWorker,6,Interrupting SendWorker
786,Received connection request /10.10.34.12:54788,2,Received connection request /<:IP:>:<:NUM:>
787,"Connection broken for id 188978561024, my id = 2, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
788,Received connection request /10.10.34.13:42624,2,Received connection request /<:IP:>:<:NUM:>
789,Interrupting SendWorker,6,Interrupting SendWorker
790,"Connection broken for id 188978561024, my id = 2, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
791,Received connection request /10.10.34.13:42634,2,Received connection request /<:IP:>:<:NUM:>
792,"Connection broken for id 188978561024, my id = 2, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
793,Interrupting SendWorker,6,Interrupting SendWorker
794,Interrupting SendWorker,6,Interrupting SendWorker
795,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
796,Send worker leaving thread,3,Send worker leaving thread
797,Send worker leaving thread,3,Send worker leaving thread
798,Received connection request /10.10.34.12:54830,2,Received connection request /<:IP:>:<:NUM:>
799,Interrupting SendWorker,6,Interrupting SendWorker
800,Interrupted while waiting for message on queue,4,Interrupted while waiting for message on queue
801,Received connection request /10.10.34.12:54857,2,Received connection request /<:IP:>:<:NUM:>
802,Send worker leaving thread,3,Send worker leaving thread
803,"Connection broken for id 188978561024, my id = 2, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
804,Interrupting SendWorker,6,Interrupting SendWorker
805,Send worker leaving thread,3,Send worker leaving thread
806,Interrupting SendWorker,6,Interrupting SendWorker
807,"Connection broken for id 188978561024, my id = 2, error =",5,"Connection broken for id <:NUM:>, my id = <:NUM:>, error ="
808,Send worker leaving thread,3,Send worker leaving thread
