LineId,Content,EventId,EventTemplate
431,setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
432,calculateCaloriesWithCache totalCalories=128360,8,calculateCaloriesWithCache totalCalories=<:NUM:>
433,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
434,REPORT : 7081 5055 151675 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
435,onStandStepChanged 3655,1,onStandStepChanged <:NUM:>
436,onExtend:1514038667000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
437,getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
438,setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
439,calculateCaloriesWithCache totalCalories=128403,8,calculateCaloriesWithCache totalCalories=<:NUM:>
440,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
441,REPORT : 7083 5057 151717 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
442,onStandStepChanged 3656,1,onStandStepChanged <:NUM:>
443,onExtend:1514038668000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
444,getTodayTotalDetailSteps = 1514038560000##7083##548568##8661##16256##27311472,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
445,setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
446,calculateCaloriesWithCache totalCalories=128424,8,calculateCaloriesWithCache totalCalories=<:NUM:>
447,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
448,REPORT : 7084 5057 151739 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
449,onStandStepChanged 3658,1,onStandStepChanged <:NUM:>
450,onExtend:1514038668000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
451,getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
452,setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
453,calculateCaloriesWithCache totalCalories=128467,8,calculateCaloriesWithCache totalCalories=<:NUM:>
454,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
455,REPORT : 7086 5059 151782 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
456,onStandStepChanged 3660,1,onStandStepChanged <:NUM:>
457,onExtend:1514038669000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
458,getTodayTotalDetailSteps = 1514038560000##7086##548570##8661##16256##27312467,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
459,setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
460,calculateCaloriesWithCache totalCalories=128510,8,calculateCaloriesWithCache totalCalories=<:NUM:>
461,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
462,REPORT : 7088 5060 151824 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
463,onStandStepChanged 3662,1,onStandStepChanged <:NUM:>
464,onExtend:1514038669000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
465,getTodayTotalDetailSteps = 1514038560000##7088##548571##8661##16256##27312967,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
466,setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
467,calculateCaloriesWithCache totalCalories=128553,8,calculateCaloriesWithCache totalCalories=<:NUM:>
468,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
469,REPORT : 7090 5062 151867 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
470,onStandStepChanged 3664,1,onStandStepChanged <:NUM:>
471,onExtend:1514038670000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
472,getTodayTotalDetailSteps = 1514038560000##7090##548572##8661##16256##27313468,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
473,setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
474,calculateCaloriesWithCache totalCalories=128595,8,calculateCaloriesWithCache totalCalories=<:NUM:>
475,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
476,REPORT : 7092 5063 151910 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
477,onStandStepChanged 3666,1,onStandStepChanged <:NUM:>
478,onExtend:1514038670000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
479,getTodayTotalDetailSteps = 1514038560000##7092##548573##8661##16256##27313974,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
480,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
481,calculateCaloriesWithCache totalCalories=128638,8,calculateCaloriesWithCache totalCalories=<:NUM:>
482,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
483,REPORT : 7094 5065 151953 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
484,onStandStepChanged 3667,1,onStandStepChanged <:NUM:>
485,onExtend:1514038671000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
486,getTodayTotalDetailSteps = 1514038560000##7094##548574##8661##16256##27314468,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
487,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
488,calculateCaloriesWithCache totalCalories=128660,8,calculateCaloriesWithCache totalCalories=<:NUM:>
489,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
490,REPORT : 7095 5065 151974 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
491,onStandStepChanged 3669,1,onStandStepChanged <:NUM:>
492,onExtend:1514038671000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
493,getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
494,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
495,calculateCaloriesWithCache totalCalories=128703,8,calculateCaloriesWithCache totalCalories=<:NUM:>
496,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
497,REPORT : 7097 5067 152017 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
498,onStandStepChanged 3671,1,onStandStepChanged <:NUM:>
499,onExtend:1514038672000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
500,getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
501,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
502,calculateCaloriesWithCache totalCalories=128745,8,calculateCaloriesWithCache totalCalories=<:NUM:>
503,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
504,REPORT : 7099 5068 152060 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
505,onStandStepChanged 3673,1,onStandStepChanged <:NUM:>
506,onExtend:1514038672000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
507,getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
508,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
509,calculateCaloriesWithCache totalCalories=128788,8,calculateCaloriesWithCache totalCalories=<:NUM:>
510,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
511,REPORT : 7101 5070 152103 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
512,onStandStepChanged 3674,1,onStandStepChanged <:NUM:>
513,onExtend:1514038673000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
514,getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
515,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
516,calculateCaloriesWithCache totalCalories=128810,8,calculateCaloriesWithCache totalCalories=<:NUM:>
517,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
518,REPORT : 7102 5070 152124 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
519,onStandStepChanged 3675,1,onStandStepChanged <:NUM:>
520,onExtend:1514038674000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
521,getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
522,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
523,calculateCaloriesWithCache totalCalories=128831,8,calculateCaloriesWithCache totalCalories=<:NUM:>
524,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
525,REPORT : 7103 5071 152146 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
526,onStandStepChanged 3676,1,onStandStepChanged <:NUM:>
527,onExtend:1514038675000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
528,getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
529,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
530,calculateCaloriesWithCache totalCalories=128853,8,calculateCaloriesWithCache totalCalories=<:NUM:>
531,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
532,REPORT : 7104 5072 152167 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
533,onStandStepChanged 3677,1,onStandStepChanged <:NUM:>
534,onExtend:1514038676000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
535,getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
536,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
537,calculateCaloriesWithCache totalCalories=128874,8,calculateCaloriesWithCache totalCalories=<:NUM:>
538,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
539,REPORT : 7105 5072 152189 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
540,onStandStepChanged 3678,1,onStandStepChanged <:NUM:>
541,onExtend:1514038677000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
542,getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
543,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
544,calculateCaloriesWithCache totalCalories=128895,8,calculateCaloriesWithCache totalCalories=<:NUM:>
545,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
546,REPORT : 7106 5073 152210 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
547,onStandStepChanged 3679,1,onStandStepChanged <:NUM:>
548,onExtend:1514038678000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
549,getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
550,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
551,calculateCaloriesWithCache totalCalories=128917,8,calculateCaloriesWithCache totalCalories=<:NUM:>
552,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
553,REPORT : 7107 5074 152231 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
554,onStandStepChanged 3681,1,onStandStepChanged <:NUM:>
555,onExtend:1514038678000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
556,getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
557,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
558,calculateCaloriesWithCache totalCalories=128960,8,calculateCaloriesWithCache totalCalories=<:NUM:>
559,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
560,REPORT : 7109 5075 152274 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
561,onStandStepChanged 3683,1,onStandStepChanged <:NUM:>
562,onExtend:1514038680000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
563,processHandleBroadcastAction action:android.intent.action.TIME_TICK,,
564,getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
565,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
566,calculateCaloriesWithCache totalCalories=129002,8,calculateCaloriesWithCache totalCalories=<:NUM:>
567,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
568,REPORT : 7111 5077 152317 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
569,onStandStepChanged 3684,1,onStandStepChanged <:NUM:>
570,onExtend:1514038682000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
571,getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
572,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
573,calculateCaloriesWithCache totalCalories=129024,8,calculateCaloriesWithCache totalCalories=<:NUM:>
574,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
575,REPORT : 7112 5077 152339 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
576,onStandStepChanged 3685,1,onStandStepChanged <:NUM:>
577,onExtend:1514038683000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
578,getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
579,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
580,calculateCaloriesWithCache totalCalories=129045,8,calculateCaloriesWithCache totalCalories=<:NUM:>
581,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
582,REPORT : 7113 5078 152360 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
583,onStandStepChanged 3686,1,onStandStepChanged <:NUM:>
584,onExtend:1514038686000 1 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
585,getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
586,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
587,calculateCaloriesWithCache totalCalories=129067,8,calculateCaloriesWithCache totalCalories=<:NUM:>
588,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
589,REPORT : 7114 5079 152381 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
590,onStandStepChanged 3686,1,onStandStepChanged <:NUM:>
591,onExtend:1514038686000 0 0 0,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
592,getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
593,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
594,calculateCaloriesWithCache totalCalories=129067,8,calculateCaloriesWithCache totalCalories=<:NUM:>
595,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
596,processHandleBroadcastAction action:android.intent.action.TIME_TICK,,
597,onStandStepChanged 3689,1,onStandStepChanged <:NUM:>
598,onExtend:1514038748000 3 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
599,getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
600,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
601,calculateCaloriesWithCache totalCalories=129131,8,calculateCaloriesWithCache totalCalories=<:NUM:>
602,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
603,REPORT : 7117 5081 152446 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
604,onStandStepChanged 3694,1,onStandStepChanged <:NUM:>
605,onExtend:1514038749000 5 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
606,getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
607,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
608,calculateCaloriesWithCache totalCalories=129238,8,calculateCaloriesWithCache totalCalories=<:NUM:>
609,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
610,REPORT : 7122 5085 152553 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
611,onStandStepChanged 3696,1,onStandStepChanged <:NUM:>
612,onExtend:1514038749000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
613,getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
614,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
615,calculateCaloriesWithCache totalCalories=129281,8,calculateCaloriesWithCache totalCalories=<:NUM:>
616,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
617,REPORT : 7124 5086 152596 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
618,onStandStepChanged 3698,1,onStandStepChanged <:NUM:>
619,onExtend:1514038750000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
620,getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
621,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
622,calculateCaloriesWithCache totalCalories=129324,8,calculateCaloriesWithCache totalCalories=<:NUM:>
623,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
624,REPORT : 7126 5087 152638 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
625,onStandStepChanged 3700,1,onStandStepChanged <:NUM:>
626,onExtend:1514038750000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
627,getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
628,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
629,calculateCaloriesWithCache totalCalories=129366,8,calculateCaloriesWithCache totalCalories=<:NUM:>
630,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
631,REPORT : 7128 5089 152681 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
632,onStandStepChanged 3702,1,onStandStepChanged <:NUM:>
633,onExtend:1514038751000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
634,getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
635,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
636,calculateCaloriesWithCache totalCalories=129409,8,calculateCaloriesWithCache totalCalories=<:NUM:>
637,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
638,REPORT : 7130 5090 152724 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
639,onStandStepChanged 3704,1,onStandStepChanged <:NUM:>
640,onExtend:1514038751000 2 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
641,getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
642,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,7,setTodayTotalDetailSteps=<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
643,calculateCaloriesWithCache totalCalories=129452,8,calculateCaloriesWithCache totalCalories=<:NUM:>
644,calculateAltitudeWithCache totalAltitude=240,9,calculateAltitudeWithCache totalAltitude=<:NUM:>
645,REPORT : 7132 5092 152767 240,10,REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>
646,onStandStepChanged 3707,1,onStandStepChanged <:NUM:>
647,onExtend:1514038752000 3 0 4,2,onExtend:<:NUM:> <:NUM:> <:NUM:> <:NUM:>
648,getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,6,getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>
